Nome Teste,Tempo
A13,"0,2"
A13,"0,206"
A13,"0,22"
A13,"0,201"
A13,"0,198"
A13,"0,206"
A13,"0,215"
A13,"0,22"
A13,"0,223"
A13,"0,224"
A13,"0,221"
A13,"0,214"
A13,"0,211"
A13,"0,215"
A13,"0,218"
A13,"0,223"
A13,"0,219"
A13,"0,21"
A13,"0,216"
A13,"0,225"
A13,"0,217"
A13,"0,233"
A13,"0,222"
A13,"0,23"
A13,"0,226"
A13,"0,226"
A13,"0,238"
A13,"0,222"
A13,"0,23"
A13,"0,216"
A13,"0,219"
A13,"0,22"
A13,"0,221"
A13,"0,214"
A13,"0,233"
A13,"0,22"
A13,"0,229"
A13,"0,222"
A13,"0,238"
A13,"0,223"
A13,"0,224"
A13,"0,212"
A13,"0,229"
A13,"0,225"
A13,"0,222"
A13,"0,221"
A13,"0,23"
A13,"0,219"
A13,"0,216"
A13,"0,217"
A13,"0,225"
A13,"0,222"
A13,"0,214"
A13,"0,213"
A13,"0,225"
A13,"0,217"
A13,"0,215"
A13,"0,212"
A13,"0,222"
A13,"0,222"
A13,"0,212"
A13,"0,214"
A13,"0,208"
A13,"0,205"
A13,"0,21"
A13,"0,232"
A13,"0,213"
A13,"0,218"
A13,"0,218"
A13,"0,216"
A13,"0,217"
A13,"0,216"
A13,"0,217"
A13,"0,217"
A13,"0,216"
A13,"0,218"
A13,"0,219"
A13,"0,206"
A13,"0,207"
A13,"0,21"
A13,"0,213"
A13,"0,205"
A13,"0,221"
A13,"0,203"
A13,"0,205"
A13,"0,217"
A13,"0,223"
A13,"0,219"
A13,"0,218"
A13,"0,208"
A13,"0,2"
A13,"0,206"
A13,"0,22"
A13,"0,201"
A13,"0,198"
A13,"0,206"
A13,"0,215"
A13,"0,22"
A13,"0,223"
A13,"0,224"
A13,"0,221"
A13,"0,214"
A13,"0,211"
A13,"0,215"
A13,"0,218"
A13,"0,223"
A13,"0,219"
A13,"0,21"
A13,"0,216"
A13,"0,225"
A13,"0,217"
A13,"0,233"
A13,"0,222"
A13,"0,23"
A13,"0,226"
A13,"0,226"
A13,"0,238"
A13,"0,222"
A13,"0,23"
A13,"0,216"
A13,"0,219"
A13,"0,22"
A13,"0,215"
A13,"0,219"
A13,"0,221"
A13,"0,214"
A13,"0,233"
A13,"0,22"
A13,"0,229"
A13,"0,222"
A13,"0,238"
A13,"0,223"
A13,"0,224"
A13,"0,212"
A13,"0,229"
A13,"0,225"
A13,"0,222"
A13,"0,221"
A13,"0,23"
A13,"0,219"
A13,"0,216"
A13,"0,217"
A13,"0,225"
A13,"0,222"
A13,"0,214"
A13,"0,213"
A13,"0,225"
A13,"0,217"
A13,"0,215"
A13,"0,212"
A13,"0,222"
A13,"0,222"
A13,"0,212"
A13,"0,214"
A13,"0,208"
A13,"0,205"
A13,"0,21"
A13,"0,232"
A13,"0,213"
A13,"0,218"
A13,"0,218"
A13,"0,216"
A13,"0,217"
A13,"0,216"
A13,"0,217"
A13,"0,217"
A13,"0,216"
A13,"0,218"
A13,"0,219"
A13,"0,206"
A13,"0,207"
A13,"0,21"
A13,"0,213"
A13,"0,205"
A13,"0,221"
A13,"0,203"
A13,"0,205"
A13,"0,217"
A13,"0,223"
A13,"0,219"
A13,"0,218"
A13,"0,208"
A13,"0,2"
A13,"0,206"
A13,"0,22"
A13,"0,201"
A13,"0,198"
A13,"0,206"
A13,"0,215"
A13,"0,22"
A13,"0,223"
A13,"0,224"
A13,"0,221"
A13,"0,214"
A13,"0,211"
A13,"0,215"
A13,"0,218"
A13,"0,223"
A13,"0,219"
A13,"0,21"
A13,"0,216"
A13,"0,225"
A13,"0,217"
A13,"0,233"
A13,"0,222"
A13,"0,23"
A13,"0,226"
A13,"0,226"
A13,"0,238"
A13,"0,222"
A13,"0,23"
A13,"0,216"
A13,"0,219"
A13,"0,22"
A13,"0,215"
A13,"0,219"
A13,"0,222"
A13,"0,219"
A13,"0,221"
A13,"0,214"
A13,"0,233"
A13,"0,22"
A13,"0,229"
A13,"0,222"
A13,"0,238"
A13,"0,223"
A13,"0,224"
A13,"0,212"
A13,"0,229"
A13,"0,225"
A13,"0,222"
A13,"0,221"
A13,"0,23"
A13,"0,219"
A13,"0,216"
A13,"0,217"
A13,"0,225"
A13,"0,222"
A13,"0,214"
A13,"0,213"
A13,"0,225"
A13,"0,217"
A13,"0,215"
A13,"0,212"
A13,"0,222"
A13,"0,222"
A13,"0,212"
A13,"0,214"
A13,"0,208"
A13,"0,205"
A13,"0,21"
A13,"0,232"
A13,"0,213"
A13,"0,218"
A13,"0,218"
A13,"0,216"
A13,"0,217"
A13,"0,216"
A13,"0,217"
A13,"0,217"
A13,"0,216"
A13,"0,218"
A13,"0,219"
A13,"0,206"
A13,"0,207"
A13,"0,21"
A13,"0,213"
A13,"0,205"
A13,"0,221"
A13,"0,203"
A13,"0,205"
A13,"0,217"
A13,"0,223"
A13,"0,219"
A13,"0,218"
A13,"0,208"
A13,"0,2"
A13,"0,206"
A13,"0,22"
A13,"0,201"
A13,"0,198"
A13,"0,206"
A13,"0,215"
A13,"0,22"
A13,"0,223"
A13,"0,224"
A13,"0,221"
A13,"0,214"
A13,"0,211"
A13,"0,215"
A13,"0,218"
A13,"0,223"
A13,"0,219"
A13,"0,21"
A13,"0,216"
A13,"0,225"
A13,"0,217"
A13,"0,233"
A13,"0,222"
A13,"0,23"
A13,"0,226"
A13,"0,226"
A13,"0,238"
A13,"0,222"
A13,"0,23"
A13,"0,216"
A13,"0,219"
A13,"0,22"
A13,"0,215"
A13,"0,219"
A13,"0,222"
A13,"0,219"
A13,"0,22"
A13,"0,22"
A13,"0,221"
A13,"0,214"
A13,"0,233"
A13,"0,22"
A13,"0,229"
A13,"0,222"
A13,"0,238"
A13,"0,223"
A13,"0,224"
A13,"0,212"
A13,"0,229"
A13,"0,225"
A13,"0,222"
A13,"0,221"
A13,"0,23"
A13,"0,219"
A13,"0,216"
A13,"0,217"
A13,"0,225"
A13,"0,222"
A13,"0,214"
A13,"0,213"
A13,"0,225"
A13,"0,217"
A13,"0,215"
A13,"0,212"
A13,"0,222"
A13,"0,222"
A13,"0,212"
A13,"0,214"
A13,"0,208"
A13,"0,205"
A13,"0,21"
A13,"0,232"
A13,"0,213"
A13,"0,218"
A13,"0,218"
A13,"0,216"
A13,"0,217"
A13,"0,216"
A13,"0,217"
A13,"0,217"
A13,"0,216"
A13,"0,218"
A13,"0,219"
A13,"0,206"
A13,"0,207"
A13,"0,21"
A13,"0,213"
A13,"0,205"
A13,"0,221"
A13,"0,203"
A13,"0,205"
A13,"0,217"
A13,"0,223"
A13,"0,219"
A13,"0,218"
A13,"0,208"
A13,"0,2"
A13,"0,206"
A13,"0,22"
A13,"0,201"
A13,"0,198"
A13,"0,206"
A13,"0,215"
A13,"0,22"
A13,"0,223"
A13,"0,224"
A13,"0,221"
A13,"0,214"
A13,"0,211"
A13,"0,215"
A13,"0,218"
A13,"0,223"
A13,"0,219"
A13,"0,21"
A13,"0,216"
A13,"0,225"
A13,"0,217"
A13,"0,233"
A13,"0,222"
A13,"0,23"
A13,"0,226"
A13,"0,226"
A13,"0,238"
A13,"0,222"
A13,"0,23"
A13,"0,216"
A13,"0,219"
A13,"0,22"
A13,"0,215"
A13,"0,219"
A13,"0,222"
A13,"0,219"
A13,"0,22"
A13,"0,22"
A13,"0,222"
A13,"0,214"
A13,"0,221"
A13,"0,214"
A13,"0,233"
A13,"0,22"
A13,"0,229"
A13,"0,222"
A13,"0,238"
A13,"0,223"
A13,"0,224"
A13,"0,212"
A13,"0,229"
A13,"0,225"
A13,"0,222"
A13,"0,221"
A13,"0,23"
A13,"0,219"
A13,"0,216"
A13,"0,217"
A13,"0,225"
A13,"0,222"
A13,"0,214"
A13,"0,213"
A13,"0,225"
A13,"0,217"
A13,"0,215"
A13,"0,212"
A13,"0,222"
A13,"0,222"
A13,"0,212"
A13,"0,214"
A13,"0,208"
A13,"0,205"
A13,"0,21"
A13,"0,232"
A13,"0,213"
A13,"0,218"
A13,"0,218"
A13,"0,216"
A13,"0,217"
A13,"0,216"
A13,"0,217"
A13,"0,217"
A13,"0,216"
A13,"0,218"
A13,"0,219"
A13,"0,206"
A13,"0,207"
A13,"0,21"
A13,"0,213"
A13,"0,205"
A13,"0,221"
A13,"0,203"
A13,"0,205"
A13,"0,217"
A13,"0,223"
A13,"0,219"
A13,"0,218"
A13,"0,208"
A13,"0,2"
A13,"0,206"
A13,"0,22"
A13,"0,201"
A13,"0,198"
A13,"0,206"
A13,"0,215"
A13,"0,22"
A13,"0,223"
A13,"0,224"
A13,"0,221"
A13,"0,214"
A13,"0,211"
A13,"0,215"
A13,"0,218"
A13,"0,223"
A13,"0,219"
A13,"0,21"
A13,"0,216"
A13,"0,225"
A13,"0,217"
A13,"0,233"
A13,"0,222"
A13,"0,23"
A13,"0,226"
A13,"0,226"
A13,"0,238"
A13,"0,222"
A13,"0,23"
A13,"0,216"
A13,"0,219"
A13,"0,22"
A13,"0,215"
A13,"0,219"
A13,"0,222"
A13,"0,219"
A13,"0,22"
A13,"0,22"
A13,"0,222"
A13,"0,214"
A13,"0,216"
A13,"0,218"
A14,"0,292"
A14,"0,296"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,262"
A14,"0,298"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,262"
A14,"0,298"
A14,"0,296"
A14,"0,292"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,262"
A14,"0,298"
A14,"0,296"
A14,"0,292"
A14,"0,286"
A14,"0,262"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,262"
A14,"0,298"
A14,"0,296"
A14,"0,292"
A14,"0,286"
A14,"0,262"
A14,"0,293"
A14,"0,285"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,262"
A14,"0,298"
A14,"0,296"
A14,"0,292"
A14,"0,286"
A14,"0,262"
A14,"0,293"
A14,"0,285"
A14,"0,261"
A14,"0,259"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,262"
A14,"0,298"
A14,"0,296"
A14,"0,292"
A14,"0,286"
A14,"0,262"
A14,"0,293"
A14,"0,285"
A14,"0,261"
A14,"0,259"
A14,"0,4"
A14,"0,291"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,262"
A14,"0,298"
A14,"0,296"
A14,"0,292"
A14,"0,286"
A14,"0,262"
A14,"0,293"
A14,"0,285"
A14,"0,261"
A14,"0,259"
A14,"0,4"
A14,"0,291"
A14,"0,303"
A14,"0,296"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,262"
A14,"0,298"
A14,"0,296"
A14,"0,292"
A14,"0,286"
A14,"0,262"
A14,"0,293"
A14,"0,285"
A14,"0,261"
A14,"0,259"
A14,"0,4"
A14,"0,291"
A14,"0,303"
A14,"0,296"
A14,"0,294"
A14,"0,293"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,262"
A14,"0,298"
A14,"0,296"
A14,"0,292"
A14,"0,286"
A14,"0,262"
A14,"0,293"
A14,"0,285"
A14,"0,261"
A14,"0,259"
A14,"0,4"
A14,"0,291"
A14,"0,303"
A14,"0,296"
A14,"0,294"
A14,"0,293"
A14,"0,294"
A14,"0,293"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,262"
A14,"0,298"
A14,"0,296"
A14,"0,292"
A14,"0,286"
A14,"0,262"
A14,"0,293"
A14,"0,285"
A14,"0,261"
A14,"0,259"
A14,"0,4"
A14,"0,291"
A14,"0,303"
A14,"0,296"
A14,"0,294"
A14,"0,293"
A14,"0,294"
A14,"0,293"
A14,"0,296"
A14,"0,291"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,262"
A14,"0,298"
A14,"0,296"
A14,"0,292"
A14,"0,286"
A14,"0,262"
A14,"0,293"
A14,"0,285"
A14,"0,261"
A14,"0,259"
A14,"0,4"
A14,"0,291"
A14,"0,303"
A14,"0,296"
A14,"0,294"
A14,"0,293"
A14,"0,294"
A14,"0,293"
A14,"0,296"
A14,"0,291"
A14,"0,287"
A14,"0,311"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,262"
A14,"0,298"
A14,"0,296"
A14,"0,292"
A14,"0,286"
A14,"0,262"
A14,"0,293"
A14,"0,285"
A14,"0,261"
A14,"0,259"
A14,"0,4"
A14,"0,291"
A14,"0,303"
A14,"0,296"
A14,"0,294"
A14,"0,293"
A14,"0,294"
A14,"0,293"
A14,"0,296"
A14,"0,291"
A14,"0,287"
A14,"0,311"
A14,"0,306"
A14,"0,297"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,262"
A14,"0,298"
A14,"0,296"
A14,"0,292"
A14,"0,286"
A14,"0,262"
A14,"0,293"
A14,"0,285"
A14,"0,261"
A14,"0,259"
A14,"0,4"
A14,"0,291"
A14,"0,303"
A14,"0,296"
A14,"0,294"
A14,"0,293"
A14,"0,294"
A14,"0,293"
A14,"0,296"
A14,"0,291"
A14,"0,287"
A14,"0,311"
A14,"0,306"
A14,"0,297"
A14,"0,297"
A14,"0,302"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,262"
A14,"0,298"
A14,"0,296"
A14,"0,292"
A14,"0,286"
A14,"0,262"
A14,"0,293"
A14,"0,285"
A14,"0,261"
A14,"0,259"
A14,"0,4"
A14,"0,291"
A14,"0,303"
A14,"0,296"
A14,"0,294"
A14,"0,293"
A14,"0,294"
A14,"0,293"
A14,"0,296"
A14,"0,291"
A14,"0,287"
A14,"0,311"
A14,"0,306"
A14,"0,297"
A14,"0,297"
A14,"0,302"
A14,"0,302"
A14,"0,295"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,262"
A14,"0,298"
A14,"0,296"
A14,"0,292"
A14,"0,286"
A14,"0,262"
A14,"0,293"
A14,"0,285"
A14,"0,261"
A14,"0,259"
A14,"0,4"
A14,"0,291"
A14,"0,303"
A14,"0,296"
A14,"0,294"
A14,"0,293"
A14,"0,294"
A14,"0,293"
A14,"0,296"
A14,"0,291"
A14,"0,287"
A14,"0,311"
A14,"0,306"
A14,"0,297"
A14,"0,297"
A14,"0,302"
A14,"0,302"
A14,"0,295"
A14,"0,312"
A14,"0,293"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,262"
A14,"0,298"
A14,"0,296"
A14,"0,292"
A14,"0,286"
A14,"0,262"
A14,"0,293"
A14,"0,285"
A14,"0,261"
A14,"0,259"
A14,"0,4"
A14,"0,291"
A14,"0,303"
A14,"0,296"
A14,"0,294"
A14,"0,293"
A14,"0,294"
A14,"0,293"
A14,"0,296"
A14,"0,291"
A14,"0,287"
A14,"0,311"
A14,"0,306"
A14,"0,297"
A14,"0,297"
A14,"0,302"
A14,"0,302"
A14,"0,295"
A14,"0,312"
A14,"0,293"
A14,"0,29"
A14,"0,305"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,262"
A14,"0,298"
A14,"0,296"
A14,"0,292"
A14,"0,286"
A14,"0,262"
A14,"0,293"
A14,"0,285"
A14,"0,261"
A14,"0,259"
A14,"0,4"
A14,"0,291"
A14,"0,303"
A14,"0,296"
A14,"0,294"
A14,"0,293"
A14,"0,294"
A14,"0,293"
A14,"0,296"
A14,"0,291"
A14,"0,287"
A14,"0,311"
A14,"0,306"
A14,"0,297"
A14,"0,297"
A14,"0,302"
A14,"0,302"
A14,"0,295"
A14,"0,312"
A14,"0,293"
A14,"0,29"
A14,"0,305"
A14,"0,284"
A14,"0,287"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,262"
A14,"0,298"
A14,"0,296"
A14,"0,292"
A14,"0,286"
A14,"0,262"
A14,"0,293"
A14,"0,285"
A14,"0,261"
A14,"0,259"
A14,"0,4"
A14,"0,291"
A14,"0,303"
A14,"0,296"
A14,"0,294"
A14,"0,293"
A14,"0,294"
A14,"0,293"
A14,"0,296"
A14,"0,291"
A14,"0,287"
A14,"0,311"
A14,"0,306"
A14,"0,297"
A14,"0,297"
A14,"0,302"
A14,"0,302"
A14,"0,295"
A14,"0,312"
A14,"0,293"
A14,"0,29"
A14,"0,305"
A14,"0,284"
A14,"0,287"
A14,"0,296"
A14,"0,296"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,262"
A14,"0,298"
A14,"0,296"
A14,"0,292"
A14,"0,286"
A14,"0,262"
A14,"0,293"
A14,"0,285"
A14,"0,261"
A14,"0,259"
A14,"0,4"
A14,"0,291"
A14,"0,303"
A14,"0,296"
A14,"0,294"
A14,"0,293"
A14,"0,294"
A14,"0,293"
A14,"0,296"
A14,"0,291"
A14,"0,287"
A14,"0,311"
A14,"0,306"
A14,"0,297"
A14,"0,297"
A14,"0,302"
A14,"0,302"
A14,"0,295"
A14,"0,312"
A14,"0,293"
A14,"0,29"
A14,"0,305"
A14,"0,284"
A14,"0,287"
A14,"0,296"
A14,"0,296"
A14,"0,293"
A14,"0,291"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,262"
A14,"0,298"
A14,"0,296"
A14,"0,292"
A14,"0,286"
A14,"0,262"
A14,"0,293"
A14,"0,285"
A14,"0,261"
A14,"0,259"
A14,"0,4"
A14,"0,291"
A14,"0,303"
A14,"0,296"
A14,"0,294"
A14,"0,293"
A14,"0,294"
A14,"0,293"
A14,"0,296"
A14,"0,291"
A14,"0,287"
A14,"0,311"
A14,"0,306"
A14,"0,297"
A14,"0,297"
A14,"0,302"
A14,"0,302"
A14,"0,295"
A14,"0,312"
A14,"0,293"
A14,"0,29"
A14,"0,305"
A14,"0,284"
A14,"0,287"
A14,"0,296"
A14,"0,296"
A14,"0,293"
A14,"0,291"
A14,"0,292"
A14,"0,297"
A14,"0,292"
A14,"0,296"
A14,"0,283"
A14,"0,284"
A14,"0,287"
A14,"0,29"
A14,"0,294"
A14,"0,301"
A14,"0,283"
A14,"0,286"
A14,"0,292"
A14,"0,279"
A14,"0,287"
A14,"0,292"
A14,"0,288"
A14,"0,287"
A14,"0,288"
A14,"0,284"
A14,"0,263"
A14,"0,274"
A14,"0,291"
A14,"0,261"
A14,"0,262"
A14,"0,298"
A14,"0,296"
A14,"0,292"
A14,"0,286"
A14,"0,262"
A14,"0,293"
A14,"0,285"
A14,"0,261"
A14,"0,259"
A14,"0,4"
A14,"0,291"
A14,"0,303"
A14,"0,296"
A14,"0,294"
A14,"0,293"
A14,"0,294"
A14,"0,293"
A14,"0,296"
A14,"0,291"
A14,"0,287"
A14,"0,311"
A14,"0,306"
A14,"0,297"
A14,"0,297"
A14,"0,302"
A14,"0,302"
A14,"0,295"
